Identifier,Date,Time,Unit number,Antenna number,Transponder type,Transponder code,Weight,Input status,Output status,Event,GPS coordinates
14432,14/04/2020,00:47:07,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14433,14/04/2020,00:47:07,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14434,14/04/2020,00:47:08,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14435,14/04/2020,00:47:09,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14436,14/04/2020,00:47:09,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14437,14/04/2020,00:47:19,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14438,14/04/2020,00:47:20,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14439,14/04/2020,00:47:20,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14440,14/04/2020,00:47:21,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14441,14/04/2020,00:47:22,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14442,14/04/2020,00:47:22,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14443,14/04/2020,00:47:50,35,-,Trovan Unique,0007A5DF09,-,0,0,-,
14444,14/04/2020,00:48:15,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14445,14/04/2020,00:48:15,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14446,14/04/2020,00:48:16,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14447,14/04/2020,00:48:17,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14448,14/04/2020,00:48:17,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14449,14/04/2020,00:48:18,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14450,14/04/2020,00:50:13,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14451,14/04/2020,00:50:14,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14452,14/04/2020,00:50:15,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14453,14/04/2020,00:50:15,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14454,14/04/2020,00:50:16,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14455,14/04/2020,00:52:04,35,-,Trovan Unique,0007A5DF09,-,0,0,-,
14456,14/04/2020,00:52:23,43,-,Trovan Unique,0007A5C777,-,0,0,-,
14457,14/04/2020,00:52:23,43,-,Trovan Unique,0007A5C777,-,0,0,-,
14458,14/04/2020,00:52:24,43,-,Trovan Unique,0007A5C777,-,0,0,-,
14459,14/04/2020,00:52:25,43,-,Trovan Unique,0007A5C777,-,0,0,-,
14460,14/04/2020,00:52:25,43,-,Trovan Unique,0007A5C777,-,0,0,-,
14461,14/04/2020,00:52:26,43,-,Trovan Unique,0007A5C777,-,0,0,-,
14462,14/04/2020,00:52:27,43,-,Trovan Unique,0007A5C777,-,0,0,-,
14463,14/04/2020,00:57:09,43,-,Trovan Unique,0007A5C777,-,0,0,-,
14464,14/04/2020,00:57:10,43,-,Trovan Unique,0007A5C777,-,0,0,-,
14465,14/04/2020,00:57:10,43,-,Trovan Unique,0007A5C777,-,0,0,-,
14466,14/04/2020,01:01:48,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14467,14/04/2020,01:01:48,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14468,14/04/2020,01:01:49,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14469,14/04/2020,01:01:50,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14470,14/04/2020,01:01:50,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14471,14/04/2020,01:01:51,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14472,14/04/2020,01:01:52,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14473,14/04/2020,01:07:26,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14474,14/04/2020,01:07:26,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14475,14/04/2020,01:07:27,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14476,14/04/2020,01:09:39,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14477,14/04/2020,01:09:39,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14478,14/04/2020,01:10:31,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14479,14/04/2020,01:10:32,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14480,14/04/2020,01:10:33,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14481,14/04/2020,01:10:33,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14482,14/04/2020,01:10:34,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14483,14/04/2020,01:10:34,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14484,14/04/2020,01:10:35,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14485,14/04/2020,01:10:36,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14486,14/04/2020,01:10:36,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14487,14/04/2020,01:12:44,41,-,Trovan Unique,0007A5DF09,-,0,0,-,
14488,14/04/2020,01:12:45,41,-,Trovan Unique,0007A5DF09,-,0,0,-,
14489,14/04/2020,01:15:51,41,-,Trovan Unique,0007A5DF09,-,0,0,-,
14490,14/04/2020,01:15:51,41,-,Trovan Unique,0007A5DF09,-,0,0,-,
14491,14/04/2020,01:15:52,41,-,Trovan Unique,0007A5DF09,-,0,0,-,
14492,14/04/2020,01:16:17,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14493,14/04/2020,01:16:18,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14494,14/04/2020,01:16:19,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14495,14/04/2020,01:16:19,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14496,14/04/2020,01:16:20,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14497,14/04/2020,01:16:45,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14498,14/04/2020,01:16:46,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14499,14/04/2020,01:16:46,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14500,14/04/2020,01:16:47,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14501,14/04/2020,01:16:48,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14502,14/04/2020,01:16:48,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14503,14/04/2020,01:17:18,42,-,Trovan Unique,0007A5D910,-,0,0,-,
14504,14/04/2020,01:17:18,42,-,Trovan Unique,0007A5D910,-,0,0,-,
14505,14/04/2020,01:17:19,42,-,Trovan Unique,0007A5D910,-,0,0,-,
14506,14/04/2020,01:17:20,42,-,Trovan Unique,0007A5D910,-,0,0,-,
14507,14/04/2020,01:17:20,42,-,Trovan Unique,0007A5D910,-,0,0,-,
14508,14/04/2020,01:17:21,42,-,Trovan Unique,0007A5D910,-,0,0,-,
14509,14/04/2020,01:17:21,42,-,Trovan Unique,0007A5D910,-,0,0,-,
14510,14/04/2020,01:17:22,42,-,Trovan Unique,0007A5D910,-,0,0,-,
14511,14/04/2020,01:17:35,41,-,Trovan Unique,0007A5D910,-,0,0,-,
14512,14/04/2020,01:17:36,41,-,Trovan Unique,0007A5D910,-,0,0,-,
14513,14/04/2020,01:19:19,35,-,Trovan Unique,0007A5DF09,-,0,0,-,
14514,14/04/2020,01:20:22,41,-,Trovan Unique,0007A5D910,-,0,0,-,
14515,14/04/2020,01:20:22,41,-,Trovan Unique,0007A5D910,-,0,0,-,
14516,14/04/2020,01:21:45,41,-,Trovan Unique,0007A5D910,-,0,0,-,
14517,14/04/2020,01:30:41,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14518,14/04/2020,01:30:42,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14519,14/04/2020,01:30:42,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14520,14/04/2020,01:30:43,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14521,14/04/2020,01:30:44,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14522,14/04/2020,01:30:51,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14523,14/04/2020,01:30:52,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14524,14/04/2020,01:30:52,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14525,14/04/2020,01:30:53,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14526,14/04/2020,01:30:54,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14527,14/04/2020,01:30:54,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14528,14/04/2020,01:30:55,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14529,14/04/2020,01:30:55,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14530,14/04/2020,01:32:05,41,-,Trovan Unique,0007A5DF09,-,0,0,-,
14531,14/04/2020,01:40:51,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14532,14/04/2020,01:40:52,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14533,14/04/2020,01:40:53,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14534,14/04/2020,01:40:53,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14535,14/04/2020,01:40:54,43,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14536,14/04/2020,01:41:13,44,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14537,14/04/2020,01:41:14,44,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14538,14/04/2020,01:41:14,44,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14539,14/04/2020,01:44:09,41,-,Trovan Unique,0007A5D910,-,0,0,-,
14540,14/04/2020,01:49:05,41,-,Trovan Unique,0007A5D910,-,0,0,-,
14541,14/04/2020,01:49:06,41,-,Trovan Unique,0007A5D910,-,0,0,-,
14542,14/04/2020,01:49:07,41,-,Trovan Unique,0007A5D910,-,0,0,-,
14543,14/04/2020,01:49:08,41,-,Trovan Unique,0007A5D910,-,0,0,-,
14544,14/04/2020,01:49:08,41,-,Trovan Unique,0007A5D910,-,0,0,-,
14545,14/04/2020,01:49:09,41,-,Trovan Unique,0007A5D910,-,0,0,-,
14546,14/04/2020,01:49:39,42,-,Trovan Unique,0007A5D910,-,0,0,-,
14547,14/04/2020,01:49:39,42,-,Trovan Unique,0007A5D910,-,0,0,-,
14548,14/04/2020,01:50:14,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14549,14/04/2020,01:50:15,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14550,14/04/2020,01:50:16,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14551,14/04/2020,01:50:24,41,-,Trovan Unique,0007A5DF09,-,0,0,-,
14552,14/04/2020,01:50:24,41,-,Trovan Unique,0007A5DF09,-,0,0,-,
14553,14/04/2020,01:50:32,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14554,14/04/2020,01:51:34,33,-,Trovan Unique,0007A5CEFA,-,0,0,-,
14555,14/04/2020,01:51:34,33,-,Trovan Unique,0007A5CEFA,-,0,0,-,
14556,14/04/2020,01:54:25,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14557,14/04/2020,01:54:26,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14558,14/04/2020,01:54:27,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14559,14/04/2020,01:54:27,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14560,14/04/2020,01:54:28,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14561,14/04/2020,01:54:32,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14562,14/04/2020,01:54:33,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14563,14/04/2020,01:54:34,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14564,14/04/2020,01:54:52,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14565,14/04/2020,01:54:53,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14566,14/04/2020,01:54:54,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14567,14/04/2020,01:54:54,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14568,14/04/2020,01:55:53,42,-,Trovan Unique,0007A5D910,-,0,0,-,
14569,14/04/2020,01:55:53,42,-,Trovan Unique,0007A5D910,-,0,0,-,
14570,14/04/2020,01:55:54,42,-,Trovan Unique,0007A5D910,-,0,0,-,
14571,14/04/2020,01:55:54,42,-,Trovan Unique,0007A5D910,-,0,0,-,
14572,14/04/2020,01:55:55,42,-,Trovan Unique,0007A5D910,-,0,0,-,
14573,14/04/2020,01:55:56,42,-,Trovan Unique,0007A5D910,-,0,0,-,
14574,14/04/2020,01:55:56,42,-,Trovan Unique,0007A5D910,-,0,0,-,
14575,14/04/2020,01:55:57,42,-,Trovan Unique,0007A5D910,-,0,0,-,
14576,14/04/2020,01:55:58,42,-,Trovan Unique,0007A5D910,-,0,0,-,
14577,14/04/2020,01:56:11,41,-,Trovan Unique,0007A5D910,-,0,0,-,
14578,14/04/2020,01:56:12,41,-,Trovan Unique,0007A5D910,-,0,0,-,
14579,14/04/2020,01:56:13,41,-,Trovan Unique,0007A5D910,-,0,0,-,
14580,14/04/2020,02:03:11,41,-,Trovan Unique,0007A5D910,-,0,0,-,
14581,14/04/2020,02:03:11,41,-,Trovan Unique,0007A5D910,-,0,0,-,
14582,14/04/2020,02:03:12,41,-,Trovan Unique,0007A5D910,-,0,0,-,
14583,14/04/2020,02:03:21,35,-,Trovan Unique,0007A5DF09,-,0,0,-,
14584,14/04/2020,02:03:29,42,-,Trovan Unique,0007A5D910,-,0,0,-,
14585,14/04/2020,02:03:30,42,-,Trovan Unique,0007A5D910,-,0,0,-,
14586,14/04/2020,02:03:30,42,-,Trovan Unique,0007A5D910,-,0,0,-,
14587,14/04/2020,02:04:21,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14588,14/04/2020,02:04:22,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14589,14/04/2020,02:04:23,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14590,14/04/2020,02:04:23,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14591,14/04/2020,02:04:33,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14592,14/04/2020,02:04:36,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14593,14/04/2020,02:04:37,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14594,14/04/2020,02:04:38,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14595,14/04/2020,02:04:38,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14596,14/04/2020,02:04:52,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14597,14/04/2020,02:06:59,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14598,14/04/2020,02:07:00,44,-,Trovan Unique,0007A5D910,-,0,0,-,
14599,14/04/2020,02:07:03,44,-,Trovan Unique,0007A5CE03,-,0,0,-,
14600,14/04/2020,02:07:28,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14601,14/04/2020,02:07:29,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14602,14/04/2020,02:07:29,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14603,14/04/2020,02:08:40,42,-,Trovan Unique,0007A5D910,-,0,0,-,
14604,14/04/2020,02:08:41,42,-,Trovan Unique,0007A5D910,-,0,0,-,
14605,14/04/2020,02:08:42,42,-,Trovan Unique,0007A5D910,-,0,0,-,
14606,14/04/2020,02:08:42,42,-,Trovan Unique,0007A5D910,-,0,0,-,
14607,14/04/2020,02:08:43,42,-,Trovan Unique,0007A5D910,-,0,0,-,
14608,14/04/2020,02:08:44,42,-,Trovan Unique,0007A5D910,-,0,0,-,
14609,14/04/2020,02:08:44,42,-,Trovan Unique,0007A5D910,-,0,0,-,
14610,14/04/2020,02:09:00,41,-,Trovan Unique,0007A5D910,-,0,0,-,
14611,14/04/2020,02:09:12,35,-,Trovan Unique,0007A5D910,-,0,0,-,
14612,14/04/2020,02:11:32,41,-,Trovan Unique,0007A5D910,-,0,0,-,
14613,14/04/2020,02:11:32,41,-,Trovan Unique,0007A5D910,-,0,0,-,
14614,14/04/2020,02:11:33,41,-,Trovan Unique,0007A5D910,-,0,0,-,
14615,14/04/2020,02:14:30,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14616,14/04/2020,02:17:54,44,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14617,14/04/2020,02:17:55,44,-,Trovan Unique,0007A5DC7A,-,0,0,-,
14618,14/04/2020,02:20:37,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14619,14/04/2020,02:20:38,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14620,14/04/2020,02:20:39,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14621,14/04/2020,02:20:39,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14622,14/04/2020,02:20:40,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14623,14/04/2020,02:20:42,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14624,14/04/2020,02:20:43,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14625,14/04/2020,02:20:43,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14626,14/04/2020,02:20:44,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14627,14/04/2020,02:20:45,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14628,14/04/2020,02:20:46,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14629,14/04/2020,02:20:46,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14630,14/04/2020,02:20:48,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14631,14/04/2020,02:20:48,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14632,14/04/2020,02:20:49,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14633,14/04/2020,02:20:51,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14634,14/04/2020,02:20:52,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14635,14/04/2020,02:20:53,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14636,14/04/2020,02:20:53,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14637,14/04/2020,02:20:56,43,-,Trovan Unique,0007A5D910,-,0,0,-,
14638,14/04/2020,02:21:38,42,-,Trovan Unique,0007A5D910,-,0,0,-,
14639,14/04/2020,02:21:38,42,-,Trovan Unique,0007A5D910,-,0,0,-,
14640,14/04/2020,02:21:39,42,-,Trovan Unique,0007A5D910,-,0,0,-,
14641,14/04/2020,02:21:39,42,-,Trovan Unique,0007A5D910,-,0,0,-,
14642,14/04/2020,02:21:40,42,-,Trovan Unique,0007A5D910,-,0,0,-,
14643,14/04/2020,02:22:01,41,-,Trovan Unique,0007A5D910,-,0,0,-,
14644,14/04/2020,02:22:02,41,-,Trovan Unique,0007A5D910,-,0,0,-,
14645,14/04/2020,02:22:03,41,-,Trovan Unique,0007A5D910,-,0,0,-,
14646,14/04/2020,02:22:19,35,-,Trovan Unique,0007A5D910,-,0,0,-,
14647,14/04/2020,02:22:19,35,-,Trovan Unique,0007A5D910,-,0,0,-,
14648,14/04/2020,02:22:20,35,-,Trovan Unique,0007A5D910,-,0,0,-,
14649,14/04/2020,02:22:20,35,-,Trovan Unique,0007A5D910,-,0,0,-,
14650,14/04/2020,02:22:32,33,-,Trovan Unique,0007A5D910,-,0,0,-,
14651,14/04/2020,02:22:33,33,-,Trovan Unique,0007A5D910,-,0,0,-,
14652,14/04/2020,02:22:33,33,-,Trovan Unique,0007A5D910,-,0,0,-,
14653,14/04/2020,02:22:34,33,-,Trovan Unique,0007A5D910,-,0,0,-,
14654,14/04/2020,02:22:34,33,-,Trovan Unique,0007A5D910,-,0,0,-,
14655,14/04/2020,02:22:49,32,-,Trovan Unique,0007A5D910,-,0,0,-,
14656,14/04/2020,02:22:50,32,-,Trovan Unique,0007A5D910,-,0,0,-,
14657,14/04/2020,02:22:50,32,-,Trovan Unique,0007A5D910,-,0,0,-,
14658,14/04/2020,02:22:51,32,-,Trovan Unique,0007A5D910,-,0,0,-,
14659,14/04/2020,02:23:01,31,-,Trovan Unique,0007A5D910,-,0,0,-,
14660,14/04/2020,02:23:01,31,-,Trovan Unique,0007A5D910,-,0,0,-,
14661,14/04/2020,02:26:17,43,-,Trovan Unique,0007A5C777,-,0,0,-,
14662,14/04/2020,02:29:36,31,-,Trovan Unique,0007A5D910,-,0,0,-,
14663,14/04/2020,02:29:37,31,-,Trovan Unique,0007A5D910,-,0,0,-,
14664,14/04/2020,02:29:37,31,-,Trovan Unique,0007A5D910,-,0,0,-,
14665,14/04/2020,02:29:38,31,-,Trovan Unique,0007A5D910,-,0,0,-,
